latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
20.76122,81.87859,333.46,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.08,3.89,D
20.71364,81.66932,334.04,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.63,3.68,D
20.71249,81.66428,332.34,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.59,3.98,D
20.67702,81.65301,339.91,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.31,5.32,D
20.16494,79.52858,367.0,0.77,0.77,2026-05-29,659,N21,VIIRS,h,2.0NRT,298.92,32.4,D
20.6903,81.68178,351.69,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.08,10.78,D
20.17185,79.52679,332.19,0.77,0.77,2026-05-29,659,N21,VIIRS,n,2.0NRT,297.33,6.58,D
20.82612,82.2069,336.28,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.62,5.54,D
20.89887,82.46832,330.25,0.48,0.65,2026-05-29,659,N21,VIIRS,l,2.0NRT,302.07,2.66,D
20.76127,81.87451,334.89,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.44,6.44,D
20.71231,81.66568,331.98,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.87,6.92,D
20.71024,81.60189,336.93,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.11,5.19,D
20.70905,81.59679,344.22,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.14,5.19,D
20.93145,82.53053,341.46,0.47,0.64,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.97,3.6,D
20.93044,82.52611,335.56,0.47,0.64,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.86,3.6,D
20.71636,81.60037,338.71,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.79,2.87,D
20.71516,81.59526,334.02,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.37,2.87,D
20.73904,81.66969,343.18,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.62,6.4,D
20.71649,81.57326,335.73,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.96,3.65,D
20.78907,81.8572,367.0,0.53,0.67,2026-05-29,659,N21,VIIRS,h,2.0NRT,302.35,20.36,D
20.85453,82.14069,346.75,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.78,6.24,D
20.79021,81.86212,354.4,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.21,19.39,D
20.72141,81.56658,337.7,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.71,5.63,D
20.7985,81.87043,336.71,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.31,6.9,D
20.8631,82.12356,342.12,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.24,7.24,D
20.87652,82.15487,333.23,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.23,5.73,D
20.87545,82.15018,337.71,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.04,8.31,D
20.79802,81.81322,331.65,0.53,0.67,2026-05-29,659,N21,VIIRS,l,2.0NRT,302.06,2.32,D
20.79458,81.79833,331.14,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.9,2.04,D
20.83776,81.95824,348.03,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.77,9.95,D
20.8607,82.00332,341.61,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.96,6.86,D
20.85961,81.9985,345.3,0.52,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.44,6.86,D
20.81228,81.73627,337.11,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.3,9.86,D
20.81114,81.73129,352.7,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.65,9.86,D
20.92049,82.18373,332.26,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.92,6.07,D
20.86984,81.9604,338.61,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.33,6.7,D
20.99889,82.5051,332.37,0.48,0.64,2026-05-29,659,N21,VIIRS,l,2.0NRT,302.86,2.15,D
21.39268,84.26411,330.46,0.36,0.57,2026-05-29,659,N21,VIIRS,l,2.0NRT,300.64,3.4,D
20.88168,81.90105,336.98,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.21,5.53,D
20.85272,81.77334,334.95,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.71,2.86,D
20.81198,81.73355,367.0,0.54,0.68,2026-05-29,659,N21,VIIRS,h,2.0NRT,303.57,13.6,D
20.86502,81.95863,342.71,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.84,7.38,D
20.99879,82.50645,335.28,0.47,0.64,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.14,2.24,D
20.92417,82.18462,333.21,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.6,3.03,D
20.83832,81.76375,333.82,0.53,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.96,3.85,D
20.87765,81.90441,339.27,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.06,2.67,D
20.91756,82.02155,338.95,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.23,3.95,D
21.09914,82.78676,336.8,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.0,3.66,D
20.75512,81.27288,340.69,0.58,0.69,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.12,5.53,D
20.74241,81.21916,336.99,0.58,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.07,8.77,D
21.28854,83.53083,331.84,0.4,0.6,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.75,2.9,D
20.92672,81.89735,338.58,0.52,0.67,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.27,7.12,D
20.78743,81.24196,333.0,0.58,0.7,2026-05-29,659,N21,VIIRS,l,2.0NRT,304.02,4.34,D
20.79239,81.23496,334.24,0.58,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.83,3.93,D
21.16051,82.82061,342.69,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.88,5.97,D
21.15958,82.81643,344.61,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.49,5.97,D
21.17183,82.81789,340.21,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.04,7.26,D
21.18308,82.84177,333.1,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.88,4.46,D
21.18975,82.81808,345.86,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.79,6.14,D
20.61781,80.3206,331.28,0.67,0.73,2026-05-29,659,N21,VIIRS,l,2.0NRT,303.44,10.93,D
21.17352,82.81714,340.87,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.42,6.78,D
21.18494,82.84097,333.24,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.4,4.03,D
21.19148,82.8174,342.33,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.54,5.07,D
20.92798,81.6262,336.81,0.54,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.38,5.28,D
20.61446,80.31842,336.77,0.67,0.73,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.44,5.44,D
21.24124,82.93204,334.47,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.1,4.03,D
21.02686,81.99495,331.8,0.51,0.66,2026-05-29,659,N21,VIIRS,l,2.0NRT,302.43,5.07,D
21.2534,82.93347,333.13,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.23,2.89,D
21.23573,82.85499,334.77,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.4,2.81,D
21.19089,82.65656,330.7,0.46,0.64,2026-05-29,659,N21,VIIRS,l,2.0NRT,300.86,2.77,D
20.93453,81.54412,341.0,0.55,0.68,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.09,4.48,D
21.47388,83.90394,341.78,0.38,0.59,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.28,4.96,D
21.24322,82.86185,334.09,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.54,9.41,D
21.24136,82.85357,333.36,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.61,2.81,D
21.23855,82.84109,343.81,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.85,7.58,D
21.23762,82.83693,339.71,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.38,6.07,D
21.24699,82.85217,367.0,0.45,0.63,2026-05-29,659,N21,VIIRS,h,2.0NRT,303.67,9.47,D
21.26002,82.91024,353.39,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.63,7.69,D
21.25723,82.89781,333.36,0.44,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.88,3.79,D
21.25537,82.88949,338.06,0.44,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.11,8.02,D
21.24885,82.86045,337.82,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.2,5.09,D
21.24792,82.8563,339.18,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.08,5.09,D
21.26563,82.90889,336.47,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.67,7.69,D
21.26286,82.89649,333.67,0.44,0.63,2026-05-29,659,N21,VIIRS,l,2.0NRT,303.9,3.79,D
20.63181,80.18808,330.44,0.68,0.74,2026-05-29,659,N21,VIIRS,l,2.0NRT,303.31,3.14,D
21.26849,82.89518,349.1,0.44,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.88,7.23,D
21.22051,82.68116,339.49,0.46,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.99,3.46,D
21.18541,82.52549,339.87,0.47,0.64,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.22,6.58,D
21.15613,82.36914,339.27,0.48,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.08,3.7,D
20.77209,80.68651,337.59,0.63,0.72,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.88,6.03,D
21.27333,82.83707,333.98,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.48,3.97,D
20.86378,81.04632,337.38,0.59,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.07,9.42,D
20.86249,81.04082,354.16,0.59,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.35,11.95,D
20.8612,81.03532,343.23,0.59,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.37,11.95,D
21.27626,82.79673,331.34,0.45,0.63,2026-05-29,659,N21,VIIRS,l,2.0NRT,301.58,6.15,D
21.27532,82.7925,339.22,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.41,6.08,D
21.08574,81.95008,347.23,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.52,9.06,D
21.10898,82.02464,336.99,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.08,4.52,D
21.28943,82.80243,340.26,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.61,6.18,D
21.12454,82.06576,339.27,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.65,8.59,D
21.12348,82.06107,335.46,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.72,5.18,D
20.88763,81.03434,332.66,0.59,0.7,2026-05-29,659,N21,VIIRS,l,2.0NRT,304.44,3.76,D
20.8838,81.01791,334.47,0.59,0.7,2026-05-29,659,N21,VIIRS,l,2.0NRT,305.62,3.43,D
21.30074,82.79974,332.81,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.13,4.5,D
21.29982,82.79555,333.13,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.61,8.85,D
20.77284,80.68852,338.57,0.63,0.72,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.79,4.02,D
20.86538,81.04174,367.0,0.59,0.7,2026-05-29,659,N21,VIIRS,h,2.0NRT,305.29,13.26,D
21.27828,82.79563,334.0,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.18,7.4,D
21.27731,82.79141,340.79,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.8,5.37,D
20.86406,81.03626,355.03,0.59,0.7,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.86,13.26,D
21.08812,81.94984,345.0,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.38,4.86,D
21.29151,82.80134,342.07,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.79,7.02,D
21.29056,82.79718,330.74,0.45,0.63,2026-05-29,659,N21,VIIRS,l,2.0NRT,302.08,6.04,D
21.12176,82.06668,343.07,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.67,7.62,D
21.12067,82.062,334.15,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.13,5.0,D
21.11185,82.02426,340.66,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.25,4.16,D
20.9335,81.2701,335.86,0.57,0.69,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.53,3.44,D
21.12658,82.06053,333.24,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.39,2.56,D
21.30283,82.79868,367.0,0.45,0.63,2026-05-29,659,N21,VIIRS,h,2.0NRT,303.64,17.35,D
21.33753,82.9514,344.14,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.53,3.89,D
21.30187,82.79449,338.0,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.05,14.71,D
21.36322,83.03899,334.33,0.43,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,297.64,4.87,D
21.36788,83.03362,342.82,0.43,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,297.23,4.87,D
21.33852,82.90359,349.88,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.46,5.14,D
21.32828,82.85836,340.4,0.44,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.69,3.63,D
21.32734,82.8542,330.32,0.44,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.95,3.63,D
21.33391,82.85703,367.0,0.44,0.63,2026-05-29,659,N21,VIIRS,h,2.0NRT,302.81,10.2,D
21.35998,82.92011,340.11,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.46,4.52,D
21.35905,82.91599,333.25,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.54,4.52,D
21.36559,82.91878,349.89,0.44,0.62,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.43,4.52,D
21.1619,81.99677,367.0,0.51,0.66,2026-05-29,659,N21,VIIRS,h,2.0NRT,304.86,16.76,D
21.16081,81.99204,347.76,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.84,12.29,D
21.23171,82.27413,334.53,0.49,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.73,3.6,D
21.16783,81.99529,338.0,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.69,16.76,D
21.16674,81.99058,338.98,0.51,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.62,12.29,D
20.93671,80.97689,335.3,0.6,0.7,2026-05-29,659,N21,VIIRS,l,2.0NRT,307.31,2.84,D
20.7266,80.09953,332.93,0.68,0.74,2026-05-29,659,N21,VIIRS,l,2.0NRT,304.74,8.16,D
21.26284,82.27568,340.51,0.49,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.57,6.74,D
21.2618,82.27111,337.25,0.49,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.82,7.17,D
21.69908,84.21235,337.97,0.36,0.57,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.86,2.69,D
21.04013,81.24863,335.78,0.57,0.69,2026-05-29,659,N21,VIIRS,l,2.0NRT,307.28,2.48,D
20.66051,79.65058,335.08,0.73,0.76,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.58,5.04,D
20.96516,80.89868,335.38,0.6,0.71,2026-05-29,659,N21,VIIRS,l,2.0NRT,306.18,5.64,D
20.96384,80.89304,339.23,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.76,5.64,D
20.97932,80.93056,338.17,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,306.1,4.46,D
20.9741,80.90821,333.7,0.6,0.71,2026-05-29,659,N21,VIIRS,l,2.0NRT,305.82,5.72,D
21.6783,84.0377,334.17,0.37,0.58,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.02,3.09,D
20.9791,80.90094,332.73,0.6,0.71,2026-05-29,659,N21,VIIRS,l,2.0NRT,305.78,5.72,D
20.97779,80.89533,338.83,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,306.36,7.31,D
21.7005,84.21336,334.51,0.36,0.57,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.64,2.48,D
21.26134,82.27585,339.51,0.48,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.37,8.44,D
21.26027,82.27131,334.88,0.48,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.37,8.63,D
20.95087,80.9161,333.48,0.6,0.71,2026-05-29,659,N21,VIIRS,l,2.0NRT,306.66,3.91,D
21.67856,84.03931,334.05,0.37,0.58,2026-05-29,659,N21,VIIRS,n,2.0NRT,301.87,4.41,D
20.96576,80.89434,348.75,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,306.17,10.86,D
20.65995,79.64737,337.23,0.73,0.76,2026-05-29,659,N21,VIIRS,n,2.0NRT,302.28,9.74,D
20.97612,80.90946,337.41,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.17,11.85,D
20.97975,80.89667,337.1,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.94,11.93,D
21.27608,82.12642,333.01,0.49,0.65,2026-05-29,659,N21,VIIRS,l,2.0NRT,303.34,3.72,D
21.40969,82.68276,335.56,0.45,0.63,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.41,4.22,D
21.26264,82.04139,333.72,0.5,0.66,2026-05-29,659,N21,VIIRS,l,2.0NRT,304.09,6.68,D
21.51949,83.11788,331.55,0.42,0.61,2026-05-29,659,N21,VIIRS,n,2.0NRT,300.13,4.92,D
21.28358,82.05103,340.83,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.07,7.14,D
21.2825,82.04633,335.33,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.54,7.14,D
21.30071,82.07137,337.95,0.5,0.66,2026-05-29,659,N21,VIIRS,n,2.0NRT,303.85,7.07,D
21.02537,80.89105,337.55,0.6,0.71,2026-05-29,659,N21,VIIRS,n,2.0NRT,305.86,4.14,D
21.32874,82.16676,335.41,0.49,0.65,2026-05-29,659,N21,VIIRS,l,2.0NRT,307.53,5.89,D
21.33145,82.1515,335.46,0.49,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,304.83,7.52,D
21.32936,82.14234,331.12,0.49,0.65,2026-05-29,659,N21,VIIRS,l,2.0NRT,303.57,7.37,D
21.3394,82.15924,352.67,0.49,0.65,2026-05-29,659,N21,VIIRS,n,2.0NRT,306.54,16.25,D
28.71534,79.4995,348.65,0.49,0.65,2026-05-29,701,N21,VIIRS,n,2.0NRT,295.61,8.55,D
28.03093,81.45031,331.81,0.39,0.59,2026-05-29,701,N21,VIIRS,n,2.0NRT,296.3,2.32,D
28.01477,81.52382,335.54,0.38,0.59,2026-05-29,701,N21,VIIRS,n,2.0NRT,293.83,3.93,D
27.79193,81.50552,330.95,0.39,0.59,2026-05-29,701,N21,VIIRS,n,2.0NRT,292.45,2.34,D
26.51301,76.87395,331.35,0.79,0.78,2026-05-29,701,N21,VIIRS,n,2.0NRT,291.11,3.41,D
27.69296,81.42319,338.01,0.39,0.6,2026-05-29,701,N21,VIIRS,n,2.0NRT,291.81,5.39,D
33.03162,74.53754,340.32,0.72,0.76,2026-05-29,701,N21,VIIRS,n,2.0NRT,297.39,27.52,D
33.03545,74.55022,332.86,0.72,0.76,2026-05-29,701,N21,VIIRS,n,2.0NRT,297.6,11.75,D
33.03735,74.53599,334.16,0.73,0.76,2026-05-29,701,N21,VIIRS,n,2.0NRT,297.24,8.86,D
33.03177,74.54209,343.34,0.73,0.76,2026-05-29,701,N21,VIIRS,n,2.0NRT,298.36,13.5,D
32.39517,75.21089,336.7,0.69,0.74,2026-05-29,701,N21,VIIRS,n,2.0NRT,299.16,4.6,D
32.36496,75.32955,336.06,0.68,0.74,2026-05-29,701,N21,VIIRS,n,2.0NRT,303.21,6.94,D
32.36808,75.32808,336.22,0.68,0.74,2026-05-29,701,N21,VIIRS,n,2.0NRT,303.28,5.82,D
27.2018,81.46003,338.96,0.4,0.6,2026-05-29,701,N21,VIIRS,n,2.0NRT,292.38,5.26,D
33.6493,73.98586,329.37,0.75,0.77,2026-05-29,701,N21,VIIRS,n,2.0NRT,296.81,5.54,D
33.64917,73.98372,334.97,0.75,0.77,2026-05-29,701,N21,VIIRS,n,2.0NRT,297.48,6.09,D
33.20234,74.13872,331.05,0.75,0.77,2026-05-29,701,N21,VIIRS,n,2.0NRT,297.35,5.96,D
9.81354,78.39756,333.16,0.54,0.51,2026-05-29,835,N21,VIIRS,n,2.0NRT,301.76,4.02,D
13.12744,79.83887,355.23,0.38,0.59,2026-05-29,835,N21,VIIRS,n,2.0NRT,285.12,11.55,D
8.75027,78.0775,332.46,0.5,0.49,2026-05-29,835,N21,VIIRS,n,2.0NRT,299.02,5.25,D
9.81518,78.39886,330.87,0.54,0.51,2026-05-29,835,N21,VIIRS,l,2.0NRT,301.67,4.15,D
13.12784,79.84235,355.71,0.38,0.59,2026-05-29,835,N21,VIIRS,l,2.0NRT,278.93,11.55,D
14.91265,79.90038,338.15,0.4,0.6,2026-05-29,835,N21,VIIRS,n,2.0NRT,276.5,4.31,D
15.31182,79.70373,332.96,0.4,0.6,2026-05-29,835,N21,VIIRS,n,2.0NRT,280.8,5.0,D
15.70793,79.8466,331.16,0.41,0.61,2026-05-29,835,N21,VIIRS,n,2.0NRT,282.57,2.25,D
15.69357,73.93645,332.8,0.51,0.41,2026-05-29,835,N21,VIIRS,n,2.0NRT,298.85,2.24,D
15.69437,73.93835,333.99,0.51,0.41,2026-05-29,835,N21,VIIRS,n,2.0NRT,298.61,1.63,D
16.77712,81.59117,335.67,0.55,0.68,2026-05-29,835,N21,VIIRS,n,2.0NRT,278.18,5.57,D
16.53641,78.51427,337.05,0.34,0.56,2026-05-29,835,N21,VIIRS,n,2.0NRT,298.68,3.59,D
15.94761,73.55999,335.61,0.49,0.4,2026-05-29,835,N21,VIIRS,n,2.0NRT,304.76,3.06,D
16.56407,78.39259,340.02,0.34,0.56,2026-05-29,835,N21,VIIRS,n,2.0NRT,298.49,2.76,D
15.9864,73.70446,333.55,0.5,0.41,2026-05-29,835,N21,VIIRS,l,2.0NRT,304.97,3.24,D
15.98827,73.70595,335.05,0.5,0.41,2026-05-29,835,N21,VIIRS,l,2.0NRT,305.08,3.09,D
16.57227,78.29507,341.09,0.33,0.55,2026-05-29,835,N21,VIIRS,n,2.0NRT,293.97,4.05,D
16.59682,78.37745,331.06,0.33,0.56,2026-05-29,835,N21,VIIRS,n,2.0NRT,295.09,4.49,D
10.02152,77.51711,332.79,0.48,0.48,2026-05-29,835,N21,VIIRS,n,2.0NRT,297.55,4.01,D
10.016,78.46762,342.22,0.55,0.51,2026-05-29,835,N21,VIIRS,n,2.0NRT,298.27,8.29,D
20.14851,79.20491,342.19,0.42,0.61,2026-05-29,837,N21,VIIRS,n,2.0NRT,304.55,5.64,D
20.14815,79.20094,337.79,0.42,0.61,2026-05-29,837,N21,VIIRS,n,2.0NRT,304.78,6.44,D
19.45654,72.76786,333.55,0.49,0.4,2026-05-29,837,N21,VIIRS,l,2.0NRT,304.16,2.41,D
19.53437,73.13334,339.39,0.51,0.41,2026-05-29,837,N21,VIIRS,l,2.0NRT,311.46,8.83,D
20.06681,77.55006,341.39,0.33,0.55,2026-05-29,837,N21,VIIRS,l,2.0NRT,314.08,4.12,D
19.59453,73.26904,337.96,0.52,0.42,2026-05-29,837,N21,VIIRS,l,2.0NRT,310.96,2.6,D
19.77154,74.62273,345.07,0.42,0.45,2026-05-29,837,N21,VIIRS,l,2.0NRT,315.11,8.31,D
19.67479,73.79507,338.3,0.56,0.43,2026-05-29,837,N21,VIIRS,l,2.0NRT,311.03,6.32,D
19.59813,73.27066,342.55,0.52,0.42,2026-05-29,837,N21,VIIRS,n,2.0NRT,311.99,7.69,D
19.76978,74.62305,344.71,0.42,0.45,2026-05-29,837,N21,VIIRS,n,2.0NRT,315.29,7.32,D
19.67513,73.79776,338.73,0.56,0.43,2026-05-29,837,N21,VIIRS,l,2.0NRT,311.18,3.91,D
20.49845,81.41409,332.46,0.6,0.7,2026-05-29,837,N21,VIIRS,n,2.0NRT,300.46,6.14,D
19.81188,74.55286,344.84,0.42,0.45,2026-05-29,837,N21,VIIRS,n,2.0NRT,312.63,3.64,D
20.39313,79.96426,332.51,0.48,0.64,2026-05-29,837,N21,VIIRS,l,2.0NRT,304.01,3.05,D
20.26422,78.59683,344.96,0.38,0.59,2026-05-29,837,N21,VIIRS,n,2.0NRT,306.02,2.98,D
20.37499,79.70065,331.5,0.46,0.63,2026-05-29,837,N21,VIIRS,l,2.0NRT,305.73,3.61,D
20.36756,79.55753,332.37,0.45,0.63,2026-05-29,837,N21,VIIRS,l,2.0NRT,306.02,3.29,D
19.71198,73.37012,342.8,0.53,0.42,2026-05-29,837,N21,VIIRS,n,2.0NRT,313.01,8.25,D
20.49882,80.39351,330.92,0.51,0.66,2026-05-29,837,N21,VIIRS,l,2.0NRT,303.14,6.34,D
20.09713,76.04213,339.62,0.52,0.5,2026-05-29,837,N21,VIIRS,l,2.0NRT,313.05,13.87,D
20.52544,80.12653,343.78,0.49,0.65,2026-05-29,837,N21,VIIRS,n,2.0NRT,304.61,12.98,D
20.51553,79.63203,333.78,0.45,0.63,2026-05-29,837,N21,VIIRS,l,2.0NRT,304.92,5.31,D
20.51643,79.51913,339.17,0.45,0.63,2026-05-29,837,N21,VIIRS,l,2.0NRT,309.89,6.76,D
20.71065,81.60045,336.43,0.61,0.71,2026-05-29,837,N21,VIIRS,n,2.0NRT,299.23,7.39,D
20.71015,81.59455,339.95,0.61,0.71,2026-05-29,837,N21,VIIRS,n,2.0NRT,299.9,7.17,D
20.51608,79.63265,338.12,0.45,0.63,2026-05-29,837,N21,VIIRS,n,2.0NRT,305.31,5.71,D
20.51775,79.51951,336.63,0.45,0.63,2026-05-29,837,N21,VIIRS,l,2.0NRT,309.78,6.23,D
20.71008,81.59798,343.53,0.61,0.71,2026-05-29,837,N21,VIIRS,n,2.0NRT,300.11,9.9,D
20.71708,81.60326,330.09,0.62,0.71,2026-05-29,837,N21,VIIRS,n,2.0NRT,298.49,5.22,D
